"","Stationnumber","weekday","hour","Rideoutminusin"
"764","30005","Fri",19,-0.7
"765","30005","Fri",20,-0.545454545454545
"766","30005","Fri",21,0.125
"767","30005","Fri",22,-0.428571428571429
"768","30005","Fri",23,0.214285714285714
"769","30005","Mon",0,-0.4
"770","30005","Mon",1,-0.8
"771","30005","Mon",2,0.333333333333333
"772","30005","Mon",3,1
"773","30005","Mon",5,1
"774","30005","Mon",6,1
"775","30005","Mon",7,2
"776","30005","Mon",8,1.74074074074074
"777","30005","Mon",9,0.8
"778","30005","Mon",10,-0.307692307692308
"779","30005","Mon",11,-0.944444444444444
"780","30005","Mon",12,-0.2
"781","30005","Mon",13,0.227272727272727
"782","30005","Mon",14,0.0526315789473684
"783","30005","Mon",15,-1.05882352941176
"784","30005","Mon",16,-1.20833333333333
"785","30005","Mon",17,-1.95833333333333
"786","30005","Mon",18,-1.68181818181818
"787","30005","Mon",19,0
"788","30005","Mon",20,0.142857142857143
"789","30005","Mon",21,0.6
"790","30005","Mon",22,0.571428571428571
"791","30005","Mon",23,1.4
"792","30005","Sat",0,-0.875
"793","30005","Sat",1,-0.285714285714286
"794","30005","Sat",2,0
"795","30005","Sat",3,0.333333333333333
"796","30005","Sat",4,0.5
"797","30005","Sat",5,-0.333333333333333
"798","30005","Sat",6,0
"799","30005","Sat",7,1
"800","30005","Sat",8,0.5
"801","30005","Sat",9,-0.0526315789473684
"802","30005","Sat",10,-0.2
"803","30005","Sat",11,0.476190476190476
"804","30005","Sat",12,-1.35
"805","30005","Sat",13,-0.208333333333333
"806","30005","Sat",14,-0.0416666666666667
"807","30005","Sat",15,-0.238095238095238
"808","30005","Sat",16,0.173913043478261
"809","30005","Sat",17,-0.291666666666667
"810","30005","Sat",18,-0.736842105263158
"811","30005","Sat",19,-1.35294117647059
"812","30005","Sat",20,0.318181818181818
"813","30005","Sat",21,0.4
"814","30005","Sat",22,0.0588235294117647
"815","30005","Sat",23,0.307692307692308
"816","30005","Sun",0,0.466666666666667
"817","30005","Sun",1,0.666666666666667
"818","30005","Sun",2,0
"819","30005","Sun",3,0
"820","30005","Sun",4,0
"821","30005","Sun",5,-1.5
"822","30005","Sun",6,1
"823","30005","Sun",7,-1
"824","30005","Sun",8,-1.33333333333333
"825","30005","Sun",9,0.222222222222222
"826","30005","Sun",10,0.8
"827","30005","Sun",11,-0.608695652173913
"828","30005","Sun",12,-0.407407407407407
"829","30005","Sun",13,0.181818181818182
"830","30005","Sun",14,-0.521739130434783
"831","30005","Sun",15,-0.0869565217391304
"832","30005","Sun",16,-0.80952380952381
"833","30005","Sun",17,0.476190476190476
"834","30005","Sun",18,-0.6
"835","30005","Sun",19,-0.72
"836","30005","Sun",20,0.705882352941177
"837","30005","Sun",21,0.266666666666667
"838","30005","Sun",22,-0.333333333333333
"839","30005","Sun",23,0.333333333333333
"840","30005","Thu",0,-0.666666666666667
"841","30005","Thu",1,0.75
"842","30005","Thu",2,1
"843","30005","Thu",3,0
"844","30005","Thu",4,1
"845","30005","Thu",6,1
"846","30005","Thu",7,2.48
"847","30005","Thu",8,1.47826086956522
"848","30005","Thu",9,0.866666666666667
"849","30005","Thu",10,0.166666666666667
"850","30005","Thu",11,-1.35294117647059
"851","30005","Thu",12,0.411764705882353
"852","30005","Thu",13,-0.176470588235294
"853","30005","Thu",14,-0.6
"854","30005","Thu",15,-1.0625
"855","30005","Thu",16,-1.23076923076923
"856","30005","Thu",17,-1.48
"857","30005","Thu",18,-0.958333333333333
"858","30005","Thu",19,-0.521739130434783
"859","30005","Thu",20,-0.111111111111111
"860","30005","Thu",21,0.615384615384615
"861","30005","Thu",22,0.1
"862","30005","Thu",23,0.4375
"863","30005","Tue",0,-1
"864","30005","Tue",1,-0.5
"865","30005","Tue",3,-1
"866","30005","Tue",4,1
"867","30005","Tue",5,-1
"868","30005","Tue",6,1
"869","30005","Tue",7,2.66666666666667
"870","30005","Tue",8,1.20689655172414
"871","30005","Tue",9,1.16666666666667
"872","30005","Tue",10,-0.125
"873","30005","Tue",11,0
"874","30005","Tue",12,-0.111111111111111
"875","30005","Tue",13,0.176470588235294
"876","30005","Tue",14,-0.6
"877","30005","Tue",15,-0.0476190476190476
"878","30005","Tue",16,-1.33333333333333
"879","30005","Tue",17,-1.84615384615385
"880","30005","Tue",18,-1.43478260869565
"881","30005","Tue",19,-0.9
"882","30005","Tue",20,0.235294117647059
"883","30005","Tue",21,0.769230769230769
"884","30005","Tue",22,-1.11111111111111
"885","30005","Tue",23,0
"886","30005","Wed",0,-0.5
"887","30005","Wed",1,0.333333333333333
"888","30005","Wed",2,-1
"889","30005","Wed",3,-2
"890","30005","Wed",4,1
"891","30005","Wed",6,0.5
"892","30005","Wed",7,2
"893","30005","Wed",8,1.51612903225806
"894","30005","Wed",9,0.642857142857143
"895","30005","Wed",10,0.75
"896","30005","Wed",11,0.0833333333333333
"897","30005","Wed",12,-0.166666666666667
"898","30005","Wed",13,-0.111111111111111
"899","30005","Wed",14,-0.631578947368421
"900","30005","Wed",15,-0.333333333333333
"901","30005","Wed",16,-1.24137931034483
"902","30005","Wed",17,-1.18518518518519
"903","30005","Wed",18,-1.30769230769231
"904","30005","Wed",19,-0.80952380952381
"905","30005","Wed",20,0.1875
"906","30005","Wed",21,-0.0625
"907","30005","Wed",22,0.111111111111111
"908","30005","Wed",23,-0.4
"909","30006","Fri",0,1
"910","30006","Fri",1,1
"911","30006","Fri",2,1
"912","30006","Fri",4,1
"913","30006","Fri",5,1
"914","30006","Fri",6,-0.538461538461538
"915","30006","Fri",7,0.0384615384615385
"916","30006","Fri",8,-0.535714285714286
"917","30006","Fri",9,-0.210526315789474
"918","30006","Fri",10,0.631578947368421
"919","30006","Fri",11,0.1875
"920","30006","Fri",12,0.210526315789474
"921","30006","Fri",13,-0.318181818181818
"922","30006","Fri",14,-0.105263157894737
"923","30006","Fri",15,-0.272727272727273
"924","30006","Fri",16,1.58333333333333
"925","30006","Fri",17,-0.0416666666666667
"926","30006","Fri",18,0.235294117647059
"927","30006","Fri",19,-0.611111111111111
"928","30006","Fri",20,0.692307692307692
"929","30006","Fri",21,-1.4375
"930","30006","Fri",22,0.1
"931","30006","Fri",23,0.666666666666667
"932","30006","Mon",0,-1
"933","30006","Mon",2,-1.33333333333333
"934","30006","Mon",4,-0.5
"935","30006","Mon",5,1
"936","30006","Mon",6,-0.363636363636364
"937","30006","Mon",7,0.615384615384615
"938","30006","Mon",8,-0.807692307692308
"939","30006","Mon",9,-0.285714285714286
"940","30006","Mon",10,1
"941","30006","Mon",11,0
"942","30006","Mon",12,0.176470588235294
"943","30006","Mon",13,0.428571428571429
"944","30006","Mon",14,-0.222222222222222
"945","30006","Mon",15,0.235294117647059
"946","30006","Mon",16,1.41379310344828
"947","30006","Mon",17,0.214285714285714
"948","30006","Mon",18,1.06896551724138
"949","30006","Mon",19,0.384615384615385
"950","30006","Mon",20,0.176470588235294
"951","30006","Mon",21,-0.0666666666666667
"952","30006","Mon",22,0.3
"953","30006","Mon",23,-0.5
"954","30006","Sat",0,-2.75
"955","30006","Sat",1,0.4
"956","30006","Sat",2,0.25
"957","30006","Sat",3,-0.5
"958","30006","Sat",4,-0.5
"959","30006","Sat",5,0.2
"960","30006","Sat",6,0.916666666666667
"961","30006","Sat",7,1
"962","30006","Sat",8,0
"963","30006","Sat",9,0.111111111111111
"964","30006","Sat",10,0.904761904761905
"965","30006","Sat",11,0.333333333333333
"966","30006","Sat",12,1.14285714285714
"967","30006","Sat",13,0.217391304347826
"968","30006","Sat",14,0.0909090909090909
"969","30006","Sat",15,-1.19047619047619
"970","30006","Sat",16,1.81818181818182
"971","30006","Sat",17,-1.29166666666667
"972","30006","Sat",18,-0.578947368421053
"973","30006","Sat",19,0.142857142857143
"974","30006","Sat",20,-0.0714285714285714
"975","30006","Sat",21,0.294117647058824
"976","30006","Sat",22,-0.181818181818182
"977","30006","Sat",23,-0.25
"978","30006","Sun",0,1.42857142857143
"979","30006","Sun",1,-1.4
"980","30006","Sun",2,0.333333333333333
"981","30006","Sun",3,-1.33333333333333
"982","30006","Sun",5,0
"983","30006","Sun",6,0.888888888888889
"984","30006","Sun",7,1.09090909090909
"985","30006","Sun",8,0.538461538461538
"986","30006","Sun",9,0
"987","30006","Sun",10,0.590909090909091
"988","30006","Sun",11,-0.0526315789473684
"989","30006","Sun",12,-0.130434782608696
"990","30006","Sun",13,0.272727272727273
"991","30006","Sun",14,-0.0952380952380952
"992","30006","Sun",15,-0.285714285714286
"993","30006","Sun",16,1.04761904761905
"994","30006","Sun",17,-1.25
"995","30006","Sun",18,-0.529411764705882
"996","30006","Sun",19,-0.8
"997","30006","Sun",20,-0.0714285714285714
"998","30006","Sun",21,0.454545454545455
"999","30006","Sun",22,-1.4
"1000","30006","Sun",23,-0.333333333333333
"1001","30006","Thu",0,-1
"1002","30006","Thu",1,-0.666666666666667
"1003","30006","Thu",2,-1
"1004","30006","Thu",3,1.5
"1005","30006","Thu",4,-1
"1006","30006","Thu",5,1
"1007","30006","Thu",6,-0.2
"1008","30006","Thu",7,0.115384615384615
"1009","30006","Thu",8,-1.04166666666667
"1010","30006","Thu",9,0.176470588235294
"1011","30006","Thu",10,0.461538461538462
"1012","30006","Thu",11,-0.266666666666667
"1013","30006","Thu",12,0.1875
"1014","30006","Thu",13,0.705882352941177
"1015","30006","Thu",14,-0.444444444444444
"1016","30006","Thu",15,0
"1017","30006","Thu",16,0.185185185185185
"1018","30006","Thu",17,1.37037037037037
"1019","30006","Thu",18,1.13636363636364
"1020","30006","Thu",19,1.09090909090909
"1021","30006","Thu",20,0.526315789473684
"1022","30006","Thu",21,-0.466666666666667
"1023","30006","Thu",22,-0.769230769230769
"1024","30006","Thu",23,-0.416666666666667
"1025","30006","Tue",0,-1.5
"1026","30006","Tue",1,-1
"1027","30006","Tue",2,1
"1028","30006","Tue",5,0.833333333333333
"1029","30006","Tue",6,-0.5
"1030","30006","Tue",7,0.172413793103448
"1031","30006","Tue",8,-0.666666666666667
"1032","30006","Tue",9,0
"1033","30006","Tue",10,-0.0588235294117647
"1034","30006","Tue",11,0.736842105263158
"1035","30006","Tue",12,-0.80952380952381
"1036","30006","Tue",13,0.6
"1037","30006","Tue",14,0.368421052631579
"1038","30006","Tue",15,0.6
"1039","30006","Tue",16,1.03703703703704
"1040","30006","Tue",17,0.607142857142857
"1041","30006","Tue",18,-0.0454545454545455
"1042","30006","Tue",19,0.125
"1043","30006","Tue",20,0.470588235294118
"1044","30006","Tue",21,0.8125
"1045","30006","Tue",22,-0.733333333333333
"1046","30006","Tue",23,0.1
"1047","30006","Wed",0,-1.25
"1048","30006","Wed",1,-1
"1049","30006","Wed",2,-1
"1050","30006","Wed",3,0
"1051","30006","Wed",5,0.666666666666667
"1052","30006","Wed",6,-0.777777777777778
"1053","30006","Wed",7,0.206896551724138
"1054","30006","Wed",8,-0.130434782608696
"1055","30006","Wed",9,0.5625
"1056","30006","Wed",10,1.66666666666667
"1057","30006","Wed",11,-0.277777777777778
"1058","30006","Wed",12,0
"1059","30006","Wed",13,0.473684210526316
"1060","30006","Wed",14,0.0833333333333333
"1061","30006","Wed",15,-0.266666666666667
"1062","30006","Wed",16,1.33333333333333
"1063","30006","Wed",17,0.407407407407407
"1064","30006","Wed",18,1.24
"1065","30006","Wed",19,-0.0357142857142857
"1066","30006","Wed",20,0.411764705882353
"1067","30006","Wed",21,0.363636363636364
"1068","30006","Wed",22,-1.125
"1069","30006","Wed",23,-0.384615384615385
"1070","30007","Fri",0,-0.5
"1071","30007","Fri",1,3
"1072","30007","Fri",2,-1
"1073","30007","Fri",3,-1
"1074","30007","Fri",4,-1
"1075","30007","Fri",5,-1
"1076","30007","Fri",6,-1.16666666666667
"1077","30007","Fri",7,-1.52
"1078","30007","Fri",8,-2.64285714285714
"1079","30007","Fri",9,-1.07142857142857
"1080","30007","Fri",10,-0.5
"1081","30007","Fri",11,0.642857142857143
"1082","30007","Fri",12,0.352941176470588
"1083","30007","Fri",13,0.857142857142857
"1084","30007","Fri",14,-0.125
"1085","30007","Fri",15,1.05
"1086","30007","Fri",16,2.48275862068966
"1087","30007","Fri",17,1.69565217391304
"1088","30007","Fri",18,0.65
"1089","30007","Fri",19,0.8
"1090","30007","Fri",20,-0.923076923076923
"1091","30007","Fri",21,0.222222222222222
"1092","30007","Fri",22,-1
"1093","30007","Fri",23,-0.75
"1094","30007","Mon",0,1
"1095","30007","Mon",1,-1.5
"1096","30007","Mon",3,-1
"1097","30007","Mon",5,-1
"1098","30007","Mon",6,-0.9
"1099","30007","Mon",7,-1.95652173913043
"1100","30007","Mon",8,-2.16
"1101","30007","Mon",9,-1.27272727272727
"1102","30007","Mon",10,-1.25
"1103","30007","Mon",11,0.0588235294117647
"1104","30007","Mon",12,0.526315789473684
"1105","30007","Mon",13,-0.526315789473684
"1106","30007","Mon",14,0.153846153846154
"1107","30007","Mon",15,0.761904761904762
"1108","30007","Mon",16,2.27586206896552
"1109","30007","Mon",17,2.20833333333333
"1110","30007","Mon",18,1.21052631578947
"1111","30007","Mon",19,0.928571428571429
"1112","30007","Mon",20,0.454545454545455
"1113","30007","Mon",21,0.307692307692308
"1114","30007","Mon",22,0.285714285714286
"1115","30007","Mon",23,-0.333333333333333
"1116","30007","Sat",0,0.2
"1117","30007","Sat",1,-1.66666666666667
"1118","30007","Sat",2,1.25
"1119","30007","Sat",3,-1
"1120","30007","Sat",5,0
"1121","30007","Sat",6,-1
"1122","30007","Sat",7,0
"1123","30007","Sat",8,-0.818181818181818
"1124","30007","Sat",9,0.846153846153846
"1125","30007","Sat",10,0.923076923076923
"1126","30007","Sat",11,0
"1127","30007","Sat",12,0.4375
"1128","30007","Sat",13,0.375
"1129","30007","Sat",14,0.266666666666667
"1130","30007","Sat",15,0.5
"1131","30007","Sat",16,-0.222222222222222
"1132","30007","Sat",17,-0.555555555555556
"1133","30007","Sat",18,-0.0909090909090909
"1134","30007","Sat",19,-0.833333333333333
"1135","30007","Sat",20,0.142857142857143
"1136","30007","Sat",21,-0.6
"1137","30007","Sat",22,0.5
"1138","30007","Sat",23,-0.2
"1139","30007","Sun",0,0.666666666666667
"1140","30007","Sun",1,-0.333333333333333
"1141","30007","Sun",2,0.2
"1142","30007","Sun",3,-2
"1143","30007","Sun",5,1
"1144","30007","Sun",7,2
"1145","30007","Sun",8,-1
"1146","30007","Sun",9,0.416666666666667
"1147","30007","Sun",10,0.777777777777778
"1148","30007","Sun",11,0.533333333333333
"1149","30007","Sun",12,0
"1150","30007","Sun",13,-0.142857142857143
"1151","30007","Sun",14,0.0909090909090909
"1152","30007","Sun",15,0.375
"1153","30007","Sun",16,-0.0909090909090909
"1154","30007","Sun",17,0.7
"1155","30007","Sun",18,-0.8
"1156","30007","Sun",19,0.272727272727273
"1157","30007","Sun",20,0
"1158","30007","Sun",21,-1.75
"1159","30007","Sun",22,0
"1160","30007","Sun",23,-1.25
"1161","30007","Thu",1,1
"1162","30007","Thu",2,-0.5
"1163","30007","Thu",5,-1
"1164","30007","Thu",6,-1
"1165","30007","Thu",7,-1.26923076923077
"1166","30007","Thu",8,-2.29032258064516
"1167","30007","Thu",9,-1.05
"1168","30007","Thu",10,-0.545454545454545
"1169","30007","Thu",11,0.125
"1170","30007","Thu",12,0.0555555555555556
"1171","30007","Thu",13,-0.454545454545455
"1172","30007","Thu",14,0.285714285714286
"1173","30007","Thu",15,0.954545454545455
"1174","30007","Thu",16,2.11111111111111
"1175","30007","Thu",17,1.76923076923077
"1176","30007","Thu",18,0.545454545454545
"1177","30007","Thu",19,0.5
"1178","30007","Thu",20,0.375
"1179","30007","Thu",21,0
"1180","30007","Thu",22,-0.444444444444444
"1181","30007","Thu",23,-0.5
"1182","30007","Tue",0,0
"1183","30007","Tue",1,-1
"1184","30007","Tue",2,-0.666666666666667
"1185","30007","Tue",4,1
"1186","30007","Tue",5,-1
"1187","30007","Tue",6,-0.428571428571429
"1188","30007","Tue",7,-2.125
"1189","30007","Tue",8,-2.2962962962963
"1190","30007","Tue",9,-1.5
"1191","30007","Tue",10,-0.727272727272727
"1192","30007","Tue",11,0
"1193","30007","Tue",12,0.266666666666667
"1194","30007","Tue",13,-0.6
"1195","30007","Tue",14,1.11111111111111
"1196","30007","Tue",15,0.428571428571429
"1197","30007","Tue",16,2.6
"1198","30007","Tue",17,1.59259259259259
"1199","30007","Tue",18,1.4
"1200","30007","Tue",19,0.25
"1201","30007","Tue",20,0.578947368421053
"1202","30007","Tue",21,0.0625
"1203","30007","Tue",22,-1
"1204","30007","Tue",23,0.5
"1205","30007","Wed",0,0
"1206","30007","Wed",1,-1.5
"1207","30007","Wed",3,0
"1208","30007","Wed",5,-0.8
"1209","30007","Wed",6,-0.625
"1210","30007","Wed",7,-1.96
"1211","30007","Wed",8,-2.75862068965517
"1212","30007","Wed",9,-1
"1213","30007","Wed",10,-0.823529411764706
"1214","30007","Wed",11,0.461538461538462
"1215","30007","Wed",12,-0.157894736842105
"1216","30007","Wed",13,-0.375
"1217","30007","Wed",14,0.857142857142857
"1218","30007","Wed",15,0.619047619047619
"1219","30007","Wed",16,2.33333333333333
"1220","30007","Wed",17,1.89285714285714
"1221","30007","Wed",18,1.0952380952381
"1222","30007","Wed",19,0.529411764705882
"1223","30007","Wed",20,-0.142857142857143
"1224","30007","Wed",21,0.111111111111111
"1225","30007","Wed",22,2
"1226","30007","Wed",23,-1
"1227","30008","Fri",0,-2
"1228","30008","Fri",1,2
"1229","30008","Fri",2,-1.66666666666667
"1230","30008","Fri",4,-1
"1231","30008","Fri",5,1
"1232","30008","Fri",6,1
"1233","30008","Fri",7,0.333333333333333
"1234","30008","Fri",8,0.636363636363636
"1235","30008","Fri",9,-0.0714285714285714
"1236","30008","Fri",10,0.857142857142857
"1237","30008","Fri",11,-0.227272727272727
"1238","30008","Fri",12,-0.388888888888889
"1239","30008","Fri",13,-0.0416666666666667
"1240","30008","Fri",14,0.684210526315789
"1241","30008","Fri",15,0.4
"1242","30008","Fri",16,-0.25
"1243","30008","Fri",17,0.434782608695652
"1244","30008","Fri",18,-0.291666666666667
"1245","30008","Fri",19,-0.466666666666667
"1246","30008","Fri",20,-0.692307692307692
"1247","30008","Fri",21,-0.0769230769230769
"1248","30008","Fri",22,-0.571428571428571
"1249","30008","Fri",23,-0.75
"1250","30008","Mon",0,-1.33333333333333
"1251","30008","Mon",2,-1
"1252","30008","Mon",3,1.5
"1253","30008","Mon",5,0.333333333333333
"1254","30008","Mon",6,1.5
"1255","30008","Mon",7,1
"1256","30008","Mon",8,0.333333333333333
"1257","30008","Mon",9,0.666666666666667
"1258","30008","Mon",10,-0.714285714285714
"1259","30008","Mon",11,0.166666666666667
"1260","30008","Mon",12,0.434782608695652
"1261","30008","Mon",13,-0.3
"1262","30008","Mon",14,-0.714285714285714
"1263","30008","Mon",15,0.277777777777778
"1264","30008","Mon",16,0.0625
"1265","30008","Mon",17,-0.157894736842105
"1266","30008","Mon",18,0.294117647058824
"1267","30008","Mon",19,0.25
"1268","30008","Mon",20,-0.888888888888889
"1269","30008","Mon",21,0.125
"1270","30008","Mon",22,-0.375
"1271","30008","Mon",23,-1
